Date,Temperature,Humidity,Wind_Speed,Preciptation,City
13/01/2015,55,69,3,0,San Francisco
14/01/2015,49,78,3,0,San Francisco
15/01/2015,50,84,4,0,San Francisco
16/01/2015,50,84,3,0,San Francisco
17/01/2015,53,84,5,0,San Francisco
18/01/2015,57,87,4,0,San Francisco
19/01/2015,55,77,5,0,San Francisco
20/01/2015,52,86,2,0,San Francisco
21/01/2015,51,73,5,0,San Francisco
22/01/2015,51,73,6,0,San Francisco
23/01/2015,52,66,3,0,San Francisco
24/01/2015,58,63,7,0,San Francisco
25/01/2015,50,70,4,0,San Francisco
26/01/2015,51,72,3,0,San Francisco
27/01/2015,57,64,4,0,San Francisco
28/01/2015,53,73,3,0,San Francisco
29/01/2015,53,81,3,0,San Francisco
30/01/2015,54,87,5,0,San Francisco
31/01/2015,59,61,4,0,San Francisco
01/02/2015,53,62,3,0,San Francisco
02/02/2015,54,83,3,0,San Francisco
03/02/2015,57,76,3,0,San Francisco
04/02/2015,55,86,5,0,San Francisco
05/02/2015,56,75,6,0,San Francisco
06/02/2015,61,77,22,0.91,San Francisco
07/02/2015,59,89,6,0.03,San Francisco
08/02/2015,58,83,15,0.99,San Francisco
09/02/2015,57,78,8,0,San Francisco
10/02/2015,54,71,4,0,San Francisco
11/02/2015,53,78,3,0,San Francisco
12/02/2015,58,68,2,0,San Francisco
13/02/2015,58,70,3,0,San Francisco
14/02/2015,59,75,4,0,San Francisco
15/02/2015,58,67,3,0,San Francisco
16/02/2015,59,73,6,0,San Francisco
17/02/2015,56,80,6,0,San Francisco
18/02/2015,57,79,5,0,San Francisco
19/02/2015,56,84,5,0,San Francisco
20/02/2015,59,73,3,0,San Francisco
21/02/2015,57,67,5,0,San Francisco
22/02/2015,56,61,8,0,San Francisco
23/02/2015,54,35,7,0,San Francisco
24/02/2015,50,58,5,0,San Francisco
25/02/2015,55,70,5,0,San Francisco
26/02/2015,56,76,6,0,San Francisco
27/02/2015,56,68,19,0,San Francisco
28/02/2015,52,74,7,0.07,San Francisco
01/03/2015,54,64,7,0,San Francisco
02/03/2015,52,69,5,0,San Francisco
03/03/2015,53,71,5,0,San Francisco
04/03/2015,54,61,4,0,San Francisco
05/03/2015,56,57,4,0,San Francisco
06/03/2015,57,60,4,0,San Francisco
07/03/2015,58,65,6,0,San Francisco
08/03/2015,55,77,7,0,San Francisco
09/03/2015,57,82,6,0,San Francisco
10/03/2015,56,86,5,0,San Francisco
11/03/2015,58,72,5,0.02,San Francisco
12/03/2015,60,72,5,0,San Francisco
13/03/2015,61,66,4,0,San Francisco
14/03/2015,66,66,5,0,San Francisco
15/03/2015,62,62,5,0,San Francisco
16/03/2015,61,66,5,0,San Francisco
17/03/2015,59,69,9,0,San Francisco
18/03/2015,58,71,6,0,San Francisco
19/03/2015,60,64,6,0,San Francisco
20/03/2015,57,71,6,0,San Francisco
21/03/2015,63,70,6,0,San Francisco
22/03/2015,60,78,9,0.02,San Francisco
23/03/2015,59,71,10,0.05,San Francisco
24/03/2015,59,73,7,0,San Francisco
25/03/2015,60,70,6,0,San Francisco
26/03/2015,65,68,5,0,San Francisco
27/03/2015,58,82,9,0,San Francisco
28/03/2015,61,69,6,0,San Francisco
29/03/2015,60,67,6,0,San Francisco
30/03/2015,56,75,8,0,San Francisco
31/03/2015,62,64,16,0,San Francisco
01/04/2015,55,56,9,0,San Francisco
02/04/2015,59,52,10,0,San Francisco
03/04/2015,56,63,8,0,San Francisco
04/04/2015,54,67,11,0,San Francisco
05/04/2015,54,69,11,0.11,San Francisco
06/04/2015,54,63,13,0,San Francisco
07/04/2015,55,72,15,0.52,San Francisco
08/04/2015,55,65,8,0.01,San Francisco
09/04/2015,55,63,6,0,San Francisco
10/04/2015,56,63,7,0,San Francisco
11/04/2015,60,70,7,0,San Francisco
12/04/2015,61,70,6,0,San Francisco
13/04/2015,56,72,15,0,San Francisco
14/04/2015,57,48,13,0,San Francisco
15/04/2015,59,50,8,0,San Francisco
16/04/2015,65,47,8,0,San Francisco
17/04/2015,60,63,7,0,San Francisco
18/04/2015,58,69,9,0,San Francisco
19/04/2015,56,77,9,0,San Francisco
20/04/2015,58,72,12,0,San Francisco
21/04/2015,57,74,14,0,San Francisco
22/04/2015,59,73,9,0,San Francisco
23/04/2015,58,70,10,0,San Francisco
24/04/2015,58,69,19,0.08,San Francisco
25/04/2015,57,77,15,0.14,San Francisco
26/04/2015,58,63,7,0,San Francisco
27/04/2015,66,64,9,0,San Francisco
28/04/2015,58,77,9,0,San Francisco
29/04/2015,59,69,8,0,San Francisco
30/04/2015,67,55,6,0,San Francisco
01/05/2015,65,71,9,0,San Francisco
02/05/2015,59,75,9,0,San Francisco
03/05/2015,58,68,11,0,San Francisco
04/05/2015,55,73,11,0,San Francisco
05/05/2015,57,72,11,0,San Francisco
06/05/2015,58,68,9,0,San Francisco
07/05/2015,57,64,6,0,San Francisco
08/05/2015,56,71,9,0,San Francisco
09/05/2015,58,72,11,0,San Francisco
10/05/2015,57,75,9,0,San Francisco
11/05/2015,57,72,14,0,San Francisco
12/05/2015,58,60,18,0,San Francisco
13/05/2015,57,63,12,0,San Francisco
14/05/2015,60,67,9,0,San Francisco
15/05/2015,57,70,13,0,San Francisco
16/05/2015,57,74,12,0,San Francisco
17/05/2015,59,72,13,0,San Francisco
18/05/2015,57,72,13,0,San Francisco
19/05/2015,59,74,12,0,San Francisco
20/05/2015,61,75,11,0,San Francisco
21/05/2015,60,78,10,0,San Francisco
22/05/2015,59,74,12,0,San Francisco
23/05/2015,58,72,11,0,San Francisco
24/05/2015,57,78,11,0,San Francisco
25/05/2015,58,75,12,0,San Francisco
26/05/2015,59,73,11,0,San Francisco
27/05/2015,58,75,12,0,San Francisco
28/05/2015,58,77,10,0,San Francisco
29/05/2015,57,79,10,0,San Francisco
30/05/2015,59,78,9,0,San Francisco
31/05/2015,59,73,11,0,San Francisco
01/06/2015,65,68,10,0,San Francisco
02/06/2015,61,78,11,0,San Francisco
03/06/2015,60,73,10,0,San Francisco
04/06/2015,62,67,9,0,San Francisco
05/06/2015,61,74,9,0,San Francisco
06/06/2015,64,75,9,0,San Francisco
07/06/2015,65,73,8,0,San Francisco
08/06/2015,72,59,8,0,San Francisco
09/06/2015,66,68,6,0,San Francisco
10/06/2015,64,88,6,0.18,San Francisco
11/06/2015,65,81,8,0,San Francisco
12/06/2015,65,71,9,0,San Francisco
13/06/2015,65,77,9,0,San Francisco
14/06/2015,61,71,12,0,San Francisco
15/06/2015,58,78,11,0,San Francisco
16/06/2015,62,71,12,0,San Francisco
17/06/2015,61,70,9,0,San Francisco
18/06/2015,59,73,10,0,San Francisco
19/06/2015,62,69,9,0,San Francisco
20/06/2015,61,74,9,0,San Francisco
21/06/2015,62,69,12,0,San Francisco
22/06/2015,59,73,10,0,San Francisco
23/06/2015,62,69,9,0,San Francisco
24/06/2015,64,68,9,0,San Francisco
25/06/2015,68,63,7,0,San Francisco
26/06/2015,66,69,10,0,San Francisco
27/06/2015,66,70,9,0,San Francisco
28/06/2015,66,71,12,0,San Francisco
29/06/2015,65,72,10,0,San Francisco
30/06/2015,70,66,8,0,San Francisco
01/07/2015,67,69,9,0,San Francisco
02/07/2015,67,76,11,0,San Francisco
03/07/2015,67,76,11,0,San Francisco
04/07/2015,66,78,11,0,San Francisco
05/07/2015,68,71,11,0,San Francisco
06/07/2015,67,69,13,0,San Francisco
07/07/2015,67,73,13,0,San Francisco
08/07/2015,65,71,13,0,San Francisco
09/07/2015,63,76,10,0.01,San Francisco
10/07/2015,67,69,10,0,San Francisco
11/07/2015,68,67,12,0,San Francisco
12/07/2015,69,65,11,0,San Francisco
13/07/2015,68,71,12,0,San Francisco
14/07/2015,65,76,12,0,San Francisco
15/07/2015,68,67,10,0,San Francisco
16/07/2015,68,72,9,0,San Francisco
17/07/2015,68,74,10,0,San Francisco
18/07/2015,68,67,9,0,San Francisco
19/07/2015,74,57,6,0,San Francisco
20/07/2015,71,65,9,0,San Francisco
21/07/2015,65,76,11,0,San Francisco
22/07/2015,65,72,14,0,San Francisco
23/07/2015,65,68,13,0,San Francisco
24/07/2015,67,64,11,0,San Francisco
25/07/2015,65,73,10,0,San Francisco
26/07/2015,65,71,9,0,San Francisco
27/07/2015,69,61,9,0,San Francisco
28/07/2015,72,62,6,0,San Francisco
29/07/2015,70,69,10,0,San Francisco
30/07/2015,68,74,11,0,San Francisco
31/07/2015,67,78,11,0,San Francisco
01/08/2015,69,68,12,0,San Francisco
02/08/2015,68,71,12,0,San Francisco
03/08/2015,70,64,14,0,San Francisco
04/08/2015,69,62,10,0,San Francisco
05/08/2015,67,69,8,0,San Francisco
06/08/2015,65,77,8,0,San Francisco
07/08/2015,69,69,10,0,San Francisco
08/08/2015,66,73,11,0,San Francisco
09/08/2015,66,76,11,0,San Francisco
10/08/2015,67,73,13,0,San Francisco
11/08/2015,67,69,11,0,San Francisco
12/08/2015,67,67,9,0,San Francisco
13/08/2015,70,70,10,0,San Francisco
14/08/2015,69,71,9,0,San Francisco
15/08/2015,75,56,5,0,San Francisco
16/08/2015,77,56,5,0,San Francisco
17/08/2015,70,69,10,0,San Francisco
18/08/2015,68,72,10,0,San Francisco
19/08/2015,69,66,11,0,San Francisco
20/08/2015,66,71,12,0,San Francisco
21/08/2015,66,70,11,0,San Francisco
22/08/2015,68,66,8,0,San Francisco
23/08/2015,67,68,10,0,San Francisco
24/08/2015,68,69,10,0,San Francisco
25/08/2015,67,69,10,0,San Francisco
26/08/2015,69,65,6,0,San Francisco
27/08/2015,72,57,6,0,San Francisco
28/08/2015,77,60,8,0,San Francisco
29/08/2015,71,73,11,0,San Francisco
30/08/2015,70,69,11,0,San Francisco
31/08/2015,69,67,9,0,San Francisco
01/09/2014,74,67,2,0,Redwood City
02/09/2014,68,74,3,0,Redwood City
03/09/2014,70,74,4,0,Redwood City
04/09/2014,68,76,4,0,Redwood City
05/09/2014,68,76,4,0,Redwood City
06/09/2014,66,78,4,0,Redwood City
07/09/2014,65,78,6,0,Redwood City
08/09/2014,62,72,8,0,Redwood City
09/09/2014,65,77,3,0,Redwood City
10/09/2014,70,80,3,0,Redwood City
11/09/2014,70,76,5,0,Redwood City
12/09/2014,68,77,2,0,Redwood City
13/09/2014,68,78,3,0,Redwood City
14/09/2014,67,76,3,0,Redwood City
15/09/2014,68,69,3,0,Redwood City
16/09/2014,68,71,3,0,Redwood City
17/09/2014,72,72,4,0,Redwood City
18/09/2014,70,78,7,0,Redwood City
19/09/2014,68,82,3,0,Redwood City
20/09/2014,68,80,2,0,Redwood City
21/09/2014,68,77,7,0,Redwood City
22/09/2014,68,74,5,0,Redwood City
23/09/2014,68,80,4,0,Redwood City
24/09/2014,70,81,5,0,Redwood City
25/09/2014,65,85,7,0.4,Redwood City
26/09/2014,65,78,4,0,Redwood City
27/09/2014,66,74,8,0,Redwood City
28/09/2014,65,79,3,0,Redwood City
29/09/2014,65,81,3,0,Redwood City
30/09/2014,67,75,3,0,Redwood City
01/10/2014,70,55,2,0,Redwood City
02/10/2014,72,43,1,0,Redwood City
03/10/2014,76,44,1,0,Redwood City
04/10/2014,76,39,1,0,Redwood City
05/10/2014,74,53,1,0,Redwood City
06/10/2014,70,75,3,0,Redwood City
07/10/2014,65,80,2,0,Redwood City
08/10/2014,70,78,1,0,Redwood City
09/10/2014,64,79,2,0,Redwood City
10/10/2014,63,80,5,0,Redwood City
11/10/2014,64,79,3,0,Redwood City
12/10/2014,73,61,1,0,Redwood City
13/10/2014,70,48,1,0,Redwood City
14/10/2014,64,79,4,0,Redwood City
15/10/2014,66,71,6,0,Redwood City
16/10/2014,63,69,2,0,Redwood City
17/10/2014,63,67,2,0,Redwood City
18/10/2014,68,73,2,0,Redwood City
19/10/2014,65,81,2,0,Redwood City
20/10/2014,62,79,3,0,Redwood City
21/10/2014,61,72,4,0,Redwood City
22/10/2014,63,73,2,0,Redwood City
23/10/2014,65,78,1,0,Redwood City
24/10/2014,64,76,4,0,Redwood City
25/10/2014,64,75,10,0.09,Redwood City
26/10/2014,60,76,4,0,Redwood City
27/10/2014,59,76,2,0,Redwood City
28/10/2014,62,73,1,0,Redwood City
29/10/2014,66,69,1,0,Redwood City
30/10/2014,65,68,2,0,Redwood City
31/10/2014,60,81,4,0,Redwood City
01/11/2014,58,77,4,0,Redwood City
02/11/2014,57,74,3,0,Redwood City
03/11/2014,56,71,1,0,Redwood City
04/11/2014,60,75,1,0,Redwood City
05/11/2014,63,70,1,0,Redwood City
06/11/2014,63,74,3,0,Redwood City
07/11/2014,60,88,1,0,Redwood City
08/11/2014,64,84,0,0,Redwood City
09/11/2014,62,84,1,0,Redwood City
10/11/2014,60,89,2,0,Redwood City
11/11/2014,60,69,3,0,Redwood City
12/11/2014,60,61,2,0.02,Redwood City
13/11/2014,60,91,5,0,Redwood City
14/11/2014,60,81,4,0,Redwood City
15/11/2014,58,78,5,0,Redwood City
16/11/2014,56,63,1,0,Redwood City
17/11/2014,55,60,2,0,Redwood City
18/11/2014,56,65,1,0,Redwood City
19/11/2014,60,79,2,0,Redwood City
20/11/2014,56,94,2,0,Redwood City
21/11/2014,55,89,2,0,Redwood City
22/11/2014,60,81,6,0,Redwood City
23/11/2014,57,76,3,0,Redwood City
24/11/2014,54,72,1,0,Redwood City
25/11/2014,54,73,1,0,Redwood City
26/11/2014,56,77,1,0,Redwood City
27/11/2014,55,81,0,0,Redwood City
28/11/2014,53,83,2,0,Redwood City
29/11/2014,60,87,4,0,Redwood City
30/11/2014,55,94,1,0,Redwood City
01/12/2014,58,96,1,0,Redwood City
02/12/2014,58,96,5,1.07,Redwood City
03/12/2014,60,92,8,0.09,Redwood City
04/12/2014,62,92,3,0,Redwood City
05/12/2014,60,93,3,0,Redwood City
06/12/2014,62,94,3,0.12,Redwood City
07/12/2014,58,96,2,0,Redwood City
08/12/2014,60,92,2,0,Redwood City
09/12/2014,58,96,2,0,Redwood City
10/12/2014,60,86,4,0,Redwood City
11/12/2014,57,85,16,0.2,Redwood City
12/12/2014,52,94,1,0,Redwood City
13/12/2014,50,93,0,0,Redwood City
14/12/2014,53,86,1,0.08,Redwood City
15/12/2014,52,95,7,0.37,Redwood City
16/12/2014,55,92,4,0,Redwood City
17/12/2014,52,91,3,0.01,Redwood City
18/12/2014,54,85,3,0,Redwood City
19/12/2014,55,89,6,0,Redwood City
20/12/2014,57,93,1,0,Redwood City
21/12/2014,60,95,2,0,Redwood City
22/12/2014,58,95,1,0,Redwood City
23/12/2014,58,88,0,0,Redwood City
24/12/2014,54,86,4,0,Redwood City
25/12/2014,50,61,7,0,Redwood City
26/12/2014,50,54,7,0,Redwood City
27/12/2014,44,71,1,0,Redwood City
28/12/2014,49,82,1,0,Redwood City
29/12/2014,48,77,3,0,Redwood City
30/12/2014,47,55,10,0,Redwood City
31/12/2014,45,43,7,0,Redwood City
01/01/2015,46,50,2,0,Redwood City
02/01/2015,42,71,0,0,Redwood City
03/01/2015,43,79,0,0,Redwood City
04/01/2015,45,83,1,0,Redwood City
05/01/2015,47,79,0,0,Redwood City
06/01/2015,50,76,1,0,Redwood City
07/01/2015,52,79,0,0,Redwood City
08/01/2015,52,82,1,0,Redwood City
09/01/2015,56,86,1,0,Redwood City
10/01/2015,54,90,3,0,Redwood City
11/01/2015,50,94,1,0,Redwood City
12/01/2015,53,90,1,0,Redwood City
13/01/2015,53,78,1,0,Redwood City
14/01/2015,50,80,1,0,Redwood City
15/01/2015,50,86,2,0,Redwood City
16/01/2015,52,89,2,0,Redwood City
17/01/2015,54,89,2,0,Redwood City
18/01/2015,57,93,2,0,Redwood City
19/01/2015,54,93,2,0,Redwood City
20/01/2015,54,90,1,0,Redwood City
21/01/2015,52,78,0,0,Redwood City
22/01/2015,50,81,2,0,Redwood City
23/01/2015,52,77,1,0,Redwood City
24/01/2015,58,71,2,0,Redwood City
25/01/2015,53,81,2,0,Redwood City
26/01/2015,53,76,1,0,Redwood City
27/01/2015,60,62,6,0,Redwood City
28/01/2015,56,79,1,0,Redwood City
29/01/2015,56,85,1,0,Redwood City
30/01/2015,54,87,1,0,Redwood City
31/01/2015,60,65,1,0,Redwood City
01/02/2015,53,71,1,0,Redwood City
02/02/2015,56,82,1,0,Redwood City
03/02/2015,58,82,0,0,Redwood City
04/02/2015,55,88,1,0,Redwood City
05/02/2015,56,77,4,0,Redwood City
06/02/2015,62,74,15,0.01,Redwood City
07/02/2015,62,85,9,0,Redwood City
08/02/2015,60,87,7,0.18,Redwood City
09/02/2015,58,79,6,0,Redwood City
10/02/2015,56,81,1,0,Redwood City
11/02/2015,56,79,1,0,Redwood City
12/02/2015,56,82,1,0,Redwood City
13/02/2015,60,80,1,0,Redwood City
14/02/2015,62,78,2,0,Redwood City
15/02/2015,60,72,0,0,Redwood City
16/02/2015,60,79,2,0,Redwood City
17/02/2015,55,84,4,0,Redwood City
18/02/2015,58,78,5,0,Redwood City
19/02/2015,56,90,1,0,Redwood City
20/02/2015,60,85,3,0,Redwood City
21/02/2015,57,81,1,0,Redwood City
22/02/2015,56,63,3,0,Redwood City
23/02/2015,55,33,8,0,Redwood City
24/02/2015,54,47,2,0,Redwood City
25/02/2015,56,74,3,0,Redwood City
26/02/2015,60,80,5,0,Redwood City
27/02/2015,56,74,13,0,Redwood City
28/02/2015,54,77,6,0,Redwood City
01/03/2015,52,74,2,0,Redwood City
02/03/2015,52,72,2,0,Redwood City
03/03/2015,54,74,1,0,Redwood City
04/03/2015,55,67,1,0,Redwood City
05/03/2015,57,61,1,0,Redwood City
06/03/2015,58,59,1,0,Redwood City
07/03/2015,60,65,1,0,Redwood City
08/03/2015,58,80,2,0,Redwood City
09/03/2015,58,84,5,0,Redwood City
10/03/2015,57,86,2,0,Redwood City
11/03/2015,60,81,3,0,Redwood City
12/03/2015,61,76,1,0,Redwood City
13/03/2015,63,73,1,0,Redwood City
14/03/2015,68,59,2,0,Redwood City
15/03/2015,65,43,4,0,Redwood City
16/03/2015,62,60,2,0,Redwood City
17/03/2015,60,66,6,0,Redwood City
18/03/2015,62,71,2,0,Redwood City
19/03/2015,62,71,3,0,Redwood City
20/03/2015,58,68,2,0,Redwood City
21/03/2015,61,75,3,0,Redwood City
22/03/2015,60,78,4,0.01,Redwood City
23/03/2015,58,76,4,0.01,Redwood City
24/03/2015,57,73,4,0,Redwood City
25/03/2015,64,74,3,0,Redwood City
26/03/2015,66,71,1,0,Redwood City
27/03/2015,60,77,4,0,Redwood City
28/03/2015,64,65,3,0,Redwood City
29/03/2015,63,66,3,0,Redwood City
30/03/2015,60,70,5,0,Redwood City
31/03/2015,60,67,14,0,Redwood City
01/04/2015,57,58,9,0,Redwood City
02/04/2015,59,51,5,0,Redwood City
03/04/2015,58,58,3,0,Redwood City
04/04/2015,54,64,5,0,Redwood City
05/04/2015,52,71,3,0,Redwood City
06/04/2015,52,66,5,0,Redwood City
07/04/2015,54,76,10,0.06,Redwood City
08/04/2015,55,72,5,0,Redwood City
09/04/2015,56,66,2,0,Redwood City
10/04/2015,58,57,3,0,Redwood City
11/04/2015,60,59,3,0,Redwood City
12/04/2015,64,64,4,0,Redwood City
13/04/2015,55,73,6,0,Redwood City
14/04/2015,55,57,10,0,Redwood City
15/04/2015,60,47,5,0,Redwood City
16/04/2015,66,33,4,0,Redwood City
17/04/2015,64,48,3,0,Redwood City
18/04/2015,60,77,3,0,Redwood City
19/04/2015,59,80,4,0,Redwood City
20/04/2015,60,76,6,0,Redwood City
21/04/2015,58,78,6,0,Redwood City
22/04/2015,57,77,4,0,Redwood City
23/04/2015,57,72,5,0,Redwood City
24/04/2015,58,71,13,0,Redwood City
25/04/2015,56,78,12,0.14,Redwood City
26/04/2015,61,60,10,0,Redwood City
27/04/2015,68,69,3,0,Redwood City
28/04/2015,60,76,7,0,Redwood City
29/04/2015,61,69,4,0,Redwood City
30/04/2015,70,54,4,0,Redwood City
01/05/2015,68,55,3,0,Redwood City
02/05/2015,62,77,4,0,Redwood City
03/05/2015,58,72,6,0,Redwood City
04/05/2015,59,74,9,0,Redwood City
05/05/2015,54,74,5,0,Redwood City
06/05/2015,58,71,8,0,Redwood City
07/05/2015,57,67,5,0,Redwood City
08/05/2015,58,74,4,0,Redwood City
09/05/2015,58,77,9,0,Redwood City
10/05/2015,57,76,9,0,Redwood City
11/05/2015,56,72,7,0,Redwood City
12/05/2015,56,63,13,0,Redwood City
13/05/2015,56,65,8,0,Redwood City
14/05/2015,58,72,4,0,Redwood City
15/05/2015,55,74,5,0,Redwood City
16/05/2015,58,76,8,0,Redwood City
17/05/2015,58,74,5,0,Redwood City
18/05/2015,57,72,7,0,Redwood City
19/05/2015,58,75,6,0,Redwood City
20/05/2015,58,75,6,0,Redwood City
21/05/2015,60,78,5,0,Redwood City
22/05/2015,60,77,6,0,Redwood City
23/05/2015,58,78,9,0,Redwood City
24/05/2015,57,79,5,0,Redwood City
25/05/2015,58,78,9,0,Redwood City
26/05/2015,60,75,7,0,Redwood City
27/05/2015,58,75,7,0,Redwood City
28/05/2015,60,71,9,0,Redwood City
29/05/2015,60,68,8,0,Redwood City
30/05/2015,60,74,6,0,Redwood City
31/05/2015,60,64,7,0,Redwood City
01/06/2015,64,67,10,0,Redwood City
02/06/2015,62,69,10,0,Redwood City
03/06/2015,60,68,12,0,Redwood City
04/06/2015,64,62,5,0,Redwood City
05/06/2015,65,66,6,0,Redwood City
06/06/2015,65,64,8,0,Redwood City
07/06/2015,68,69,5,0,Redwood City
08/06/2015,78,48,5,0,Redwood City
09/06/2015,68,64,6,0,Redwood City
10/06/2015,65,86,3,0,Redwood City
11/06/2015,70,70,6,0,Redwood City
12/06/2015,72,60,6,0,Redwood City
13/06/2015,68,66,9,0,Redwood City
14/06/2015,64,65,7,0,Redwood City
15/06/2015,60,67,13,0,Redwood City
16/06/2015,65,61,6,0,Redwood City
17/06/2015,66,61,5,0,Redwood City
18/06/2015,65,55,6,0,Redwood City
19/06/2015,66,63,4,0,Redwood City
20/06/2015,66,70,3,0,Redwood City
21/06/2015,64,72,7,0,Redwood City
22/06/2015,63,73,7,0,Redwood City
23/06/2015,65,67,5,0,Redwood City
24/06/2015,66,69,7,0,Redwood City
25/06/2015,72,71,3,0,Redwood City
26/06/2015,70,71,4,0,Redwood City
27/06/2015,68,73,5,0,Redwood City
28/06/2015,66,74,5,0,Redwood City
29/06/2015,67,74,8,0,Redwood City
30/06/2015,72,71,5,0,Redwood City
01/07/2015,68,73,4,0,Redwood City
02/07/2015,70,75,4,0,Redwood City
03/07/2015,71,77,5,0,Redwood City
04/07/2015,71,76,4,0,Redwood City
05/07/2015,70,75,5,0,Redwood City
06/07/2015,68,74,7,0,Redwood City
07/07/2015,66,77,7,0,Redwood City
08/07/2015,66,75,8,0,Redwood City
09/07/2015,64,80,6,0,Redwood City
10/07/2015,64,75,8,0,Redwood City
11/07/2015,66,72,5,0,Redwood City
12/07/2015,68,72,5,0,Redwood City
13/07/2015,68,75,7,0,Redwood City
14/07/2015,64,80,9,0,Redwood City
15/07/2015,67,77,3,0,Redwood City
16/07/2015,70,76,4,0,Redwood City
17/07/2015,70,74,4,0,Redwood City
18/07/2015,68,69,3,0,Redwood City
19/07/2015,76,60,3,0,Redwood City
20/07/2015,76,60,4,0,Redwood City
21/07/2015,68,74,9,0,Redwood City
22/07/2015,66,72,5,0,Redwood City
23/07/2015,62,74,7,0,Redwood City
24/07/2015,68,69,7,0,Redwood City
25/07/2015,66,76,6,0,Redwood City
26/07/2015,65,75,5,0,Redwood City
27/07/2015,80,63,3,0,Redwood City
28/07/2015,76,62,2,0,Redwood City
29/07/2015,74,64,3,0,Redwood City
30/07/2015,71,77,5,0,Redwood City
31/07/2015,70,76,6,0,Redwood City
01/08/2015,73,71,5,0,Redwood City
02/08/2015,70,74,8,0,Redwood City
03/08/2015,68,68,7,0,Redwood City
04/08/2015,66,70,4,0,Redwood City
05/08/2015,68,72,3,0,Redwood City
06/08/2015,68,77,3,0,Redwood City
07/08/2015,68,73,5,0,Redwood City
08/08/2015,68,73,6,0,Redwood City
09/08/2015,67,75,4,0,Redwood City
10/08/2015,67,75,4,0,Redwood City
11/08/2015,68,74,5,0,Redwood City
12/08/2015,68,71,4,0,Redwood City
13/08/2015,70,75,5,0,Redwood City
14/08/2015,70,72,6,0,Redwood City
15/08/2015,78,63,3,0,Redwood City
16/08/2015,81,55,2,0,Redwood City
17/08/2015,76,66,4,0,Redwood City
18/08/2015,70,75,4,0,Redwood City
19/08/2015,68,73,6,0,Redwood City
20/08/2015,68,71,7,0,Redwood City
21/08/2015,67,75,4,0,Redwood City
22/08/2015,66,75,4,0,Redwood City
23/08/2015,68,73,6,0,Redwood City
24/08/2015,70,72,7,0,Redwood City
25/08/2015,68,75,6,0,Redwood City
26/08/2015,70,67,3,0,Redwood City
27/08/2015,76,54,3,0,Redwood City
28/08/2015,80,63,3,0,Redwood City
29/08/2015,70,78,4,0,Redwood City
30/08/2015,70,69,6,0,Redwood City
31/08/2015,71,67,4,0,Redwood City
01/09/2014,72,69,6,0,Palo Alto
02/09/2014,66,78,10,0,Palo Alto
03/09/2014,70,65,8,0,Palo Alto
04/09/2014,70,73,9,0,Palo Alto
05/09/2014,68,74,8,0,Palo Alto
06/09/2014,68,70,7,0,Palo Alto
07/09/2014,66,71,10,0,Palo Alto
08/09/2014,64,70,10,0,Palo Alto
09/09/2014,66,74,7,0,Palo Alto
10/09/2014,71,,6,0,Palo Alto
11/09/2014,72,73,8,0,Palo Alto
12/09/2014,70,75,6,0,Palo Alto
13/09/2014,70,75,6,0,Palo Alto
14/09/2014,70,71,7,0,Palo Alto
15/09/2014,68,68,9,0,Palo Alto
16/09/2014,68,63,8,0,Palo Alto
17/09/2014,72,64,7,0,Palo Alto
18/09/2014,74,71,7,0,Palo Alto
19/09/2014,68,,7,0,Palo Alto
20/09/2014,70,77,9,0,Palo Alto
21/09/2014,70,75,10,0,Palo Alto
22/09/2014,70,72,7,0,Palo Alto
23/09/2014,68,75,8,0,Palo Alto
24/09/2014,70,73,8,0,Palo Alto
25/09/2014,66,,6,0,Palo Alto
26/09/2014,64,,9,0,Palo Alto
27/09/2014,70,66,7,0,Palo Alto
28/09/2014,65,73,8,0,Palo Alto
29/09/2014,66,77,9,0,Palo Alto
30/09/2014,64,77,7,0,Palo Alto
01/10/2014,70,45,5,0,Palo Alto
02/10/2014,71,40,4,0,Palo Alto
03/10/2014,74,42,4,0,Palo Alto
04/10/2014,71,52,6,0,Palo Alto
05/10/2014,70,57,7,0,Palo Alto
06/10/2014,70,69,6,0,Palo Alto
07/10/2014,65,81,5,0,Palo Alto
08/10/2014,66,,7,0,Palo Alto
09/10/2014,62,83,5,0,Palo Alto
10/10/2014,64,80,8,0,Palo Alto
11/10/2014,64,76,6,0,Palo Alto
12/10/2014,74,43,6,0,Palo Alto
13/10/2014,68,59,7,0,Palo Alto
14/10/2014,66,,7,0,Palo Alto
15/10/2014,68,65,8,0,Palo Alto
16/10/2014,62,62,6,0,Palo Alto
17/10/2014,64,60,5,0,Palo Alto
18/10/2014,75,63,7,0,Palo Alto
19/10/2014,65,80,8,0,Palo Alto
20/10/2014,64,76,8,0,Palo Alto
21/10/2014,60,63,8,0,Palo Alto
22/10/2014,62,70,5,0,Palo Alto
23/10/2014,66,74,4,0,Palo Alto
24/10/2014,63,75,6,0,Palo Alto
25/10/2014,66,73,8,0,Palo Alto
26/10/2014,61,62,9,0,Palo Alto
27/10/2014,58,71,6,0,Palo Alto
28/10/2014,60,70,6,0,Palo Alto
29/10/2014,64,68,4,0,Palo Alto
30/10/2014,65,75,6,0,Palo Alto
31/10/2014,60,92,7,0,Palo Alto
01/11/2014,58,75,7,0,Palo Alto
02/11/2014,56,66,5,0,Palo Alto
